ts_code,name,trade_date,open,close,vol,pe,pb
801140.SI,轻工制造,20250416,1919.01,1903.87,191950.0,23.58,1.62
801141.SI,包装印刷,20250416,2160.6,2134.35,54908.0,29.66,1.77
801142.SI,家居用品,20250416,1590.83,1587.99,81266.0,20.22,1.83
801143.SI,造纸,20250416,1980.16,1972.73,26657.0,20.03,1.08
801145.SI,文娱用品,20250416,1696.38,1656.0,29118.0,38.5,2.92
801150.SI,医药生物,20250416,7177.13,7133.03,492691.0,29.71,2.44
801151.SI,化学制药,20250416,10692.92,10625.75,206191.0,35.77,2.87
801152.SI,生物制品,20250416,5933.15,5881.5,47413.0,29.27,2.27
801153.SI,医疗器械,20250416,5896.64,5856.4,60064.0,28.97,2.5
801154.SI,医药商业,20250416,4921.98,4898.25,23440.0,18.28,1.34
801155.SI,中药Ⅱ,20250416,6275.21,6270.93,89758.0,26.25,2.29
801156.SI,医疗服务,20250416,4717.24,4673.9,65826.0,29.97,2.5
801160.SI,公用事业,20250416,2321.39,2329.36,460169.0,17.21,1.51
801161.SI,电力,20250416,3102.96,3114.04,438403.0,17.21,1.5
801163.SI,燃气Ⅱ,20250416,2514.29,2519.31,21766.0,17.19,1.62
801170.SI,交通运输,20250416,2133.13,2162.3,501846.0,15.66,1.28
801178.SI,物流,20250416,4394.73,4412.22,141138.0,16.33,1.22
801179.SI,铁路公路,20250416,1792.59,1833.69,100989.0,17.37,1.09
801180.SI,房地产,20250416,2006.35,2010.36,274034.0,34.38,0.7
801181.SI,房地产开发,20250416,2301.84,2306.87,241976.0,34.15,0.68
801183.SI,房地产服务,20250416,932.48,931.07,32058.0,39.53,1.55
801191.SI,多元金融,20250416,1143.27,1129.86,129305.0,23.25,1.11
801193.SI,证券Ⅱ,20250416,5893.91,5896.49,175180.0,21.75,1.32
801194.SI,保险Ⅱ,20250416,1106.09,1110.11,23561.0,7.21,1.05
801200.SI,商贸零售,20250416,2143.55,2147.42,465666.0,35.43,1.72
801202.SI,贸易Ⅱ,20250416,3793.73,3752.08,42658.0,23.94,0.9
801203.SI,一般零售,20250416,3427.51,3444.37,323648.0,41.15,1.63
801204.SI,专业连锁Ⅱ,20250416,5002.19,5023.76,15415.0,48.05,3.27
801206.SI,互联网电商,20250416,10537.61,10296.9,78529.0,27.62,2.42
801210.SI,社会服务,20250416,8267.29,8366.27,206325.0,43.61,3.0
801218.SI,专业服务,20250416,5200.01,5168.91,20797.0,26.95,2.47
801219.SI,酒店餐饮,20250416,1878.63,1958.79,34175.0,36.75,2.03
801223.SI,通信服务,20250416,2378.08,2377.67,120355.0,29.7,1.96
801230.SI,综合,20250416,2561.45,2522.45,44603.0,41.77,1.44
801231.SI,综合Ⅱ,20250416,2559.28,2520.31,44603.0,41.77,1.44
801250.SI,申万制造,20250416,4308.6,4265.96,2639996.0,29.06,3.51
801260.SI,申万消费,20250416,6327.24,6312.97,1635080.0,19.53,3.61
801270.SI,申万投资,20250416,2979.42,2965.1,1715563.0,13.95,1.81
801280.SI,申万服务,20250416,2494.55,2499.47,3804729.0,11.09,1.53
801300.SI,申万300指数,20250416,2709.34,2715.26,1802158.0,15.31,1.57
801710.SI,建筑材料,20250416,4370.03,4351.19,78804.0,25.83,1.09
801711.SI,水泥,20250416,4504.38,4506.09,24819.0,25.13,0.73
801712.SI,玻璃玻纤,20250416,7063.74,7013.62,19071.0,20.99,1.35
801713.SI,装修建材,20250416,4608.74,4575.78,34914.0,30.65,1.74
801720.SI,建筑装饰,20250416,1844.2,1843.67,298452.0,9.42,0.71
801721.SI,房屋建设Ⅱ,20250416,3320.08,3350.53,56402.0,6.68,0.56
801722.SI,装修装饰Ⅱ,20250416,3105.53,3041.8,26550.0,15.34,1.61
801723.SI,基础建设,20250416,2048.55,2057.53,133705.0,8.1,0.57
801724.SI,专业工程,20250416,1571.35,1561.79,58475.0,12.25,0.97
801726.SI,工程咨询服务Ⅱ,20250416,1744.69,1731.04,23319.0,23.65,1.45
801730.SI,电力设备,20250416,6423.51,6360.18,461523.0,27.77,2.11
801731.SI,电机Ⅱ,20250416,10759.66,10629.6,30525.0,57.8,2.97
801733.SI,其他电源设备Ⅱ,20250416,25909.55,25396.9,62323.0,40.68,2.28
801735.SI,光伏设备,20250416,4298.31,4272.94,74868.0,29.71,1.8
801736.SI,风电设备,20250416,1646.52,1632.03,32784.0,39.16,1.28
801737.SI,电池,20250416,14237.43,14095.6,99190.0,25.99,2.38
801738.SI,电网设备,20250416,3897.08,3857.1,161835.0,23.69,2.14
801740.SI,国防军工,20250416,1437.68,1422.34,183607.0,67.39,2.92
801741.SI,航天装备Ⅱ,20250416,13905.16,13774.5,7939.0,105.33,2.47
801742.SI,航空装备Ⅱ,20250416,8398.26,8292.96,61493.0,57.8,3.22
801743.SI,地面兵装Ⅱ,20250416,13298.3,13047.84,18982.0,61.99,2.56
801744.SI,航海装备Ⅱ,20250416,2632.53,2619.51,39697.0,82.51,1.94
801745.SI,军工电子Ⅱ,20250416,4993.3,4945.84,55496.0,73.87,3.34
801750.SI,计算机,20250416,4382.15,4346.05,547262.0,74.3,3.62
801760.SI,传媒,20250416,640.37,637.36,329986.0,37.99,2.41
801764.SI,游戏Ⅱ,20250416,2244.96,2227.17,78630.0,35.39,2.76
801765.SI,广告营销,20250416,2358.01,2342.27,87501.0,39.42,3.68
801766.SI,影视院线,20250416,1230.39,1225.0,55634.0,126.85,2.91
801767.SI,数字媒体,20250416,1792.74,1790.19,15140.0,39.89,3.12
801769.SI,出版,20250416,1614.21,1622.01,61420.0,20.3,1.73
801770.SI,通信,20250416,2674.36,2660.32,251770.0,29.85,2.44
801780.SI,银行,20250416,3967.86,4012.47,398102.0,6.1,0.54
801782.SI,国有大型银行Ⅱ,20250416,1796.54,1817.86,173428.0,6.62,0.58
801783.SI,股份制银行Ⅱ,20250416,4565.8,4602.05,102776.0,6.08,0.52
801784.SI,城商行Ⅱ,20250416,964.55,981.42,82762.0,5.63,0.54
801785.SI,农商行Ⅱ,20250416,756.44,763.32,39136.0,5.97,0.58
801790.SI,非银金融,20250416,1672.62,1673.26,328046.0,13.73,1.21
801811.SI,大盘指数,20250416,3334.67,3348.25,1307446.0,13.98,1.46
801812.SI,中盘指数,20250416,3472.46,3457.26,1170929.0,21.42,1.8
801813.SI,小盘指数,20250416,4319.0,4282.16,1757882.0,28.28,1.83
801821.SI,高市盈率指数,20250416,1051.05,1045.92,456975.0,83.05,4.65
801822.SI,中市盈率指数,20250416,3368.21,3346.52,516687.0,27.17,2.26
801823.SI,低市盈率指数,20250416,6396.3,6435.07,1057434.0,7.49,0.75
801831.SI,高市净率指数,20250416,1555.09,1551.72,382447.0,48.06,8.71
801832.SI,中市净率指数,20250416,3473.84,3434.62,481729.0,28.47,2.18
801833.SI,低市净率指数,20250416,6738.24,6787.11,1200626.0,7.97,0.56
801841.SI,高价股指数,20250416,2978.66,2971.34,166519.0,28.48,4.82
801842.SI,中价股指数,20250416,3485.67,3458.64,451822.0,21.45,1.88
801843.SI,低价股指数,20250416,12332.67,12278.44,1356785.0,21.43,1.0
801851.SI,亏损股指数,20250416,2972.81,2936.84,2188543.0,,2.17
801852.SI,微利股指数,20250416,2204.02,2175.24,221116.0,84.69,1.62
801853.SI,绩优股指数,20250416,4256.87,4260.5,140108.0,16.4,4.04
801863.SI,新股指数,20250416,2192.19,2213.26,50548.0,132.87,4.83
801880.SI,汽车,20250416,6670.81,6576.61,394371.0,24.44,2.42
801881.SI,摩托车及其他,20250416,2794.05,2713.17,16603.0,36.8,3.03
801890.SI,机械设备,20250416,1552.39,1532.61,694342.0,30.3,2.34
801950.SI,煤炭,20250416,2559.46,2578.37,121790.0,11.04,1.2
801951.SI,煤炭开采,20250416,2896.35,2921.7,108962.0,10.43,1.21
801952.SI,焦炭Ⅱ,20250416,1134.21,1117.8,12829.0,291.33,1.06
801960.SI,石油石化,20250416,2078.1,2093.76,131987.0,15.0,1.15
801962.SI,油服工程,20250416,1935.44,1926.72,29706.0,17.57,1.36
801963.SI,炼化及贸易,20250416,2397.49,2424.74,81313.0,17.94,1.09
801970.SI,环保,20250416,1679.04,1666.24,141361.0,22.63,1.39
801971.SI,环境治理,20250416,1681.75,1670.66,117878.0,20.71,1.33
801972.SI,环保设备Ⅱ,20250416,1609.75,1589.98,23483.0,38.66,1.77
801980.SI,美容护理,20250416,4577.8,4555.94,59880.0,35.82,3.19
801981.SI,个护用品,20250416,1558.02,1565.36,22193.0,47.13,2.5
801982.SI,化妆品,20250416,7029.1,6947.19,36034.0,30.93,2.81
801991.SI,航空机场,20250416,2722.14,2769.97,70357.0,51.01,2.58
801992.SI,航运港口,20250416,2686.2,2717.73,189363.0,9.19,1.1
801993.SI,旅游及景区,20250416,2536.53,2577.92,84932.0,49.17,3.35
801994.SI,教育,20250416,2196.21,2223.37,61374.0,93.38,4.32
801995.SI,电视广播Ⅱ,20250416,996.18,993.16,31662.0,53.77,1.0
850111.SI,种子,20250416,3384.78,3333.51,60228.0,63.21,3.66
850113.SI,其他种植业,20250416,1504.7,1475.2,40033.0,72.06,2.09
850122.SI,水产养殖,20250416,479.56,479.78,18232.0,225.68,1.64
850135.SI,食品及饲料添加剂,20250416,2487.71,2474.92,31417.0,15.48,1.99
850136.SI,有机硅,20250416,4112.9,4107.57,7671.0,30.81,2.05
850142.SI,畜禽饲料,20250416,1366.42,1352.52,35864.0,758.91,1.64
850151.SI,果蔬加工,20250416,1205.25,1207.9,5570.0,62.01,2.49
850152.SI,粮油加工,20250416,1654.17,1642.69,23437.0,53.57,1.98
850154.SI,其他农产品加工,20250416,2644.09,2663.95,26911.0,25.93,1.74
850172.SI,生猪养殖,20250416,5647.68,5693.97,40670.0,11.08,2.71
850173.SI,肉鸡养殖,20250416,793.57,781.43,15245.0,29.08,1.96
850181.SI,动物保健Ⅲ,20250416,3718.54,3614.18,30882.0,53.39,1.78
850232.SI,汽车经销商,20250416,466.89,462.07,8350.0,134.39,1.68
850233.SI,汽车综合服务,20250416,1612.33,1594.17,5174.0,38.68,1.71
850322.SI,氯碱,20250416,1184.31,1162.78,41046.0,38.64,1.14
850323.SI,无机盐,20250416,12168.41,11949.15,12460.0,23.66,1.62
850324.SI,其他化学原料,20250416,3180.06,3109.49,41214.0,14.73,1.67
850325.SI,煤化工,20250416,5518.35,5494.25,19482.0,16.47,1.43
850326.SI,钛白粉,20250416,635.59,636.19,12969.0,14.65,1.54
850331.SI,氮肥,20250416,4535.5,4492.25,13339.0,14.6,1.37
850332.SI,磷肥及磷化工,20250416,1475.78,1458.08,20135.0,15.06,1.59
850333.SI,农药,20250416,2851.87,2808.53,31317.0,34.66,1.45
850335.SI,涂料油墨,20250416,5789.76,5771.38,13241.0,53.0,3.2
850337.SI,民爆制品,20250416,3667.03,3675.71,15877.0,28.54,1.99
850338.SI,纺织化学制品,20250416,1877.71,1901.21,21782.0,25.6,1.06
850339.SI,其他化学制品,20250416,1767.92,1755.53,67089.0,33.79,1.91
850341.SI,涤纶,20250416,4673.58,4632.59,19267.0,22.58,1.18
850343.SI,粘胶,20250416,2477.27,2437.95,12571.0,74.77,2.0
850351.SI,其他塑料制品,20250416,2948.03,2923.57,39539.0,38.27,2.05
850353.SI,改性塑料,20250416,2826.95,2813.2,17657.0,46.77,1.92
850354.SI,合成树脂,20250416,2873.9,2801.79,10414.0,27.85,2.7
850355.SI,膜材料,20250416,1464.85,1435.24,23458.0,60.36,1.71
850362.SI,其他橡胶制品,20250416,3565.0,3488.03,6302.0,76.64,2.09
850363.SI,炭黑,20250416,3047.7,2956.32,4918.0,24.19,1.83
850372.SI,聚氨酯,20250416,14442.38,14306.96,44988.0,15.12,1.84
850381.SI,复合肥,20250416,4101.97,4109.54,19376.0,17.77,1.6
850382.SI,氟化工,20250416,4554.29,4528.49,8095.0,55.3,2.94
850412.SI,特钢Ⅲ,20250416,2601.3,2609.87,17146.0,16.94,1.32
850442.SI,板材,20250416,2168.71,2159.06,107823.0,41.52,0.83
850521.SI,其他金属新材料,20250416,4814.86,4703.62,21287.0,28.66,2.65
850522.SI,磁性材料,20250416,7156.22,7089.6,19485.0,70.76,3.03
850523.SI,非金属材料Ⅲ,20250416,3659.1,3568.23,8958.0,33.54,3.02
850531.SI,黄金,20250416,19495.23,19667.78,63680.0,31.55,3.8
850544.SI,其他小金属,20250416,11373.04,11091.97,20023.0,28.73,1.99
850551.SI,铝,20250416,3264.38,3209.22,95733.0,11.81,1.39
850552.SI,铜,20250416,4748.25,4695.36,92915.0,14.49,2.26
850553.SI,铅锌,20250416,2746.48,2688.38,34462.0,23.12,1.98
850614.SI,其他建材,20250416,7716.58,7664.85,14372.0,20.35,1.87
850615.SI,耐火材料,20250416,5313.74,5249.49,3613.0,24.4,1.59
850616.SI,管材,20250416,4473.48,4451.73,12238.0,28.53,2.25
850623.SI,房屋建设Ⅲ,20250416,3320.27,3350.72,56402.0,6.68,0.56
850702.SI,安防设备,20250416,12246.25,12169.19,17693.0,21.87,2.7
850703.SI,其他计算机设备,20250416,4361.96,4341.63,87790.0,57.67,3.45
850711.SI,机床工具,20250416,1532.8,1492.65,30774.0,71.13,3.9
850713.SI,磨具磨料,20250416,1464.18,1427.13,14528.0,33.06,1.95
850715.SI,制冷空调设备,20250416,9660.78,9380.82,20896.0,22.43,1.73
850716.SI,其他通用设备,20250416,6069.42,5957.96,55093.0,26.95,2.4
850721.SI,纺织服装设备,20250416,1301.29,1271.82,12821.0,20.38,2.21
850725.SI,能源及重型设备,20250416,1583.77,1556.8,92306.0,20.24,1.69
850726.SI,印刷包装机械,20250416,2997.69,2948.43,14638.0,44.45,2.33
850727.SI,其他专用设备,20250416,13865.91,13723.93,103042.0,42.77,3.18
850728.SI,楼宇设备,20250416,13076.98,12802.7,11330.0,26.91,1.86
850731.SI,仪器仪表,20250416,3700.05,3633.72,33592.0,53.94,3.1
850741.SI,电机Ⅲ,20250416,10768.34,10638.17,30525.0,57.8,2.97
850751.SI,金属制品,20250416,5814.96,5691.63,113884.0,40.21,2.2
850771.SI,工程机械整机,20250416,17973.49,17946.1,43503.0,20.33,1.8
850772.SI,工程机械器件,20250416,3658.11,3590.46,5169.0,37.42,5.3
850781.SI,机器人,20250416,10350.25,10226.56,32217.0,140.21,5.39
850782.SI,工控设备,20250416,4750.92,4711.43,28595.0,36.56,4.41
850783.SI,激光设备,20250416,4369.38,4331.39,7162.0,26.51,2.3
850784.SI,其他自动化设备,20250416,3157.86,3091.79,10529.0,95.37,4.27
850812.SI,分立器件,20250416,1577.69,1582.05,15746.0,81.6,2.27
850813.SI,半导体材料,20250416,5991.75,5937.16,27798.0,85.59,3.54
850814.SI,数字芯片设计,20250416,2990.11,2956.34,39989.0,100.57,7.88
850815.SI,模拟芯片设计,20250416,3443.1,3474.14,29150.0,126.6,4.58
850817.SI,集成电路封测,20250416,5402.82,5388.49,18610.0,53.04,2.46
850818.SI,半导体设备,20250416,26571.58,27065.57,9704.0,58.21,6.85
850822.SI,印制电路板,20250416,4523.43,4425.3,63125.0,33.19,3.05
850823.SI,被动元件,20250416,7173.5,7059.26,13679.0,31.23,2.8
850831.SI,面板,20250416,988.06,981.12,119459.0,38.18,1.38
850832.SI,LED,20250416,1478.79,1455.86,39508.0,94.81,1.92
850833.SI,光学元件,20250416,3207.77,3124.95,49094.0,73.3,4.76
850841.SI,其他电子Ⅲ,20250416,9439.69,9292.75,56431.0,54.47,3.56
850853.SI,品牌消费电子,20250416,3646.13,3628.07,6059.0,20.53,3.44
850854.SI,消费电子零部件及组装,20250416,3933.77,3858.12,146001.0,25.75,2.75
850861.SI,电子化学品Ⅲ,20250416,5204.51,5169.1,35349.0,55.45,3.14
850912.SI,商用载货车,20250416,4250.9,4188.17,19173.0,62.12,2.6
850913.SI,商用载客车,20250416,8663.59,8666.59,8275.0,18.59,3.65
850922.SI,车身附件及饰件,20250416,10264.21,10207.82,41390.0,18.52,2.22
850923.SI,底盘与发动机系统,20250416,5080.65,4972.18,151204.0,23.81,2.25
850924.SI,轮胎轮毂,20250416,3957.27,3900.13,27312.0,14.73,1.76
850925.SI,其他汽车零部件,20250416,2363.54,2311.1,49137.0,30.11,2.16
850926.SI,汽车电子电气系统,20250416,3576.26,3516.42,31458.0,33.28,2.47
850935.SI,航海装备Ⅲ,20250416,2632.71,2619.69,39697.0,82.51,1.94
850936.SI,轨交设备Ⅲ,20250416,5725.96,5717.4,53462.0,19.29,1.25
850952.SI,综合乘用车,20250416,8814.57,8829.2,18628.0,19.27,1.06
851024.SI,通信网络设备及器件,20250416,8718.83,8657.56,50817.0,27.59,3.11
851025.SI,通信线缆及配套,20250416,2410.29,2390.27,19213.0,20.51,1.56
851026.SI,通信终端及配件,20250416,1577.25,1562.41,44624.0,46.34,4.43
851027.SI,其他通信设备,20250416,1587.29,1553.66,16761.0,97.97,3.45
851041.SI,垂直应用软件,20250416,5047.37,5012.37,143738.0,94.29,4.49
851042.SI,横向通用软件,20250416,26007.77,25920.11,55668.0,239.49,4.04
851112.SI,空调,20250416,38474.98,38579.61,7010.0,11.26,2.31
851116.SI,冰洗,20250416,13445.52,13547.33,27525.0,13.56,2.17
851122.SI,其他黑色家电,20250416,2197.78,2161.6,7806.0,122.07,3.12
851131.SI,厨房小家电,20250416,3529.66,3519.41,5243.0,23.76,2.92
851141.SI,厨房电器,20250416,16260.26,16097.06,3288.0,16.91,2.04
851151.SI,照明设备Ⅲ,20250416,3314.8,3245.42,17945.0,31.22,1.64
851161.SI,家电零部件Ⅲ,20250416,4542.89,4460.05,46540.0,29.29,3.01
851232.SI,啤酒,20250416,5053.56,5099.69,5400.0,28.53,3.7
851233.SI,其他酒类,20250416,4115.35,4068.72,10872.0,50.86,2.67
851241.SI,肉制品,20250416,6309.31,6330.26,13437.0,27.85,3.04
851242.SI,调味发酵品Ⅲ,20250416,6223.89,6266.38,38998.0,30.98,4.0
851243.SI,乳品,20250416,9696.18,9805.15,83708.0,18.11,3.15
851246.SI,预加工食品,20250416,3101.87,3134.66,12571.0,20.35,1.94
851247.SI,保健品,20250416,1098.79,1092.98,18490.0,33.86,1.85
851251.SI,白酒Ⅲ,20250416,50124.25,50433.46,12724.0,19.72,5.43
851271.SI,软饮料,20250416,3557.73,3561.67,29491.0,31.81,5.89
851281.SI,零食,20250416,1886.04,1914.45,35471.0,37.32,3.86
851282.SI,烘焙食品,20250416,1185.82,1229.83,17269.0,27.86,2.46
851312.SI,棉纺,20250416,1610.77,1613.68,18757.0,18.48,0.91
851314.SI,印染,20250416,1508.93,1522.32,2995.0,14.86,1.21
851315.SI,辅料,20250416,4645.21,4604.28,1466.0,18.77,2.47
851316.SI,其他纺织,20250416,1589.71,1562.87,13883.0,26.06,1.87
851325.SI,鞋帽及其他,20250416,602.56,607.24,7615.0,52.46,2.12
851326.SI,家纺,20250416,1496.82,1480.47,3065.0,16.52,1.86
851329.SI,非运动服装,20250416,1546.82,1534.38,60910.0,20.18,1.43
851331.SI,钟表珠宝,20250416,1447.32,1437.8,20192.0,14.16,2.08
851412.SI,大宗用纸,20250416,3370.54,3369.84,16317.0,18.22,0.96
851413.SI,特种纸,20250416,1295.56,1281.66,10340.0,25.09,1.44
851422.SI,印刷,20250416,4119.09,4097.69,6587.0,106.31,3.93
851423.SI,金属包装,20250416,1356.48,1339.75,10881.0,23.29,1.62
851424.SI,塑料包装,20250416,2593.97,2559.05,10485.0,19.81,2.24
851425.SI,纸包装,20250416,1548.77,1525.73,20680.0,31.0,1.49
851436.SI,瓷砖地板,20250416,550.02,541.86,8861.0,34.14,1.08
851437.SI,成品家居,20250416,1142.89,1129.53,23046.0,15.74,1.62
851438.SI,定制家居,20250416,1867.41,1889.76,13095.0,15.89,1.79
851439.SI,卫浴制品,20250416,472.52,465.66,14947.0,24.43,1.38
851452.SI,娱乐用品,20250416,1303.69,1278.33,14696.0,72.77,3.03
851491.SI,其他家居用品,20250416,1448.35,1452.38,21318.0,29.27,3.29
851511.SI,原料药,20250416,9189.38,9042.83,40320.0,34.22,2.18
851512.SI,化学制剂,20250416,7478.34,7444.95,165871.0,36.05,3.02
851521.SI,中药Ⅲ,20250416,6273.12,6268.84,89758.0,26.25,2.29
851522.SI,血液制品,20250416,9794.06,9729.01,18221.0,26.38,2.02
851523.SI,疫苗,20250416,11745.86,11712.88,9918.0,32.93,1.8
851524.SI,其他生物制品,20250416,9091.41,8968.96,19274.0,28.35,2.98
851532.SI,医疗设备,20250416,9321.28,9326.12,15060.0,31.99,3.88
851533.SI,医疗耗材,20250416,5051.96,4987.89,20477.0,32.78,2.25
851534.SI,体外诊断,20250416,7400.92,7294.58,24527.0,21.65,1.58
851542.SI,医药流通,20250416,2661.81,2643.62,19191.0,16.96,1.12
851543.SI,线下药店,20250416,13589.96,13582.2,4249.0,21.85,2.25
851563.SI,医疗研发外包,20250416,7423.74,7337.13,27300.0,22.92,2.17
851564.SI,医院,20250416,4710.12,4701.23,31477.0,45.89,4.24
851610.SI,电能综合服务,20250416,2974.26,2969.06,72137.0,21.18,1.48
851611.SI,火力发电,20250416,2570.16,2583.88,168678.0,12.0,1.04
851612.SI,水力发电,20250416,5500.26,5530.49,66730.0,20.94,2.67
851614.SI,热力服务,20250416,1597.76,1599.43,27296.0,16.92,1.52
851616.SI,光伏发电,20250416,793.46,785.37,29378.0,23.78,0.92
851617.SI,风力发电,20250416,1333.11,1341.15,51916.0,18.23,1.36
851631.SI,燃气Ⅲ,20250416,2512.71,2517.72,21766.0,17.19,1.62
851711.SI,港口,20250416,3913.38,4012.54,120805.0,13.56,1.0
851721.SI,公交,20250416,2793.67,2779.77,9387.0,53.07,1.59
851731.SI,高速公路,20250416,3558.87,3606.52,46136.0,14.87,1.11
851741.SI,航空运输,20250416,1943.65,1977.44,65907.0,60.79,3.26
851761.SI,航运,20250416,1923.05,1930.21,68558.0,7.69,1.17
851771.SI,铁路运输,20250416,970.9,1003.12,45465.0,17.79,1.04
851782.SI,原材料供应链服务,20250416,2948.41,2976.26,27444.0,11.73,0.55
851783.SI,中间产品及消费品供应链服务,20250416,1050.66,1042.32,30512.0,57.94,2.58
851784.SI,快递,20250416,2444.47,2461.01,8248.0,17.49,1.92
851785.SI,跨境物流,20250416,1429.05,1423.77,40009.0,14.1,1.66
851786.SI,仓储物流,20250416,3193.06,3184.44,23139.0,17.51,1.39
851787.SI,公路货运,20250416,2177.37,2176.06,11785.0,69.03,1.07
851811.SI,住宅开发,20250416,2176.3,2180.3,191472.0,34.55,0.63
851812.SI,商业地产,20250416,2774.85,2791.74,34097.0,32.91,0.66
851813.SI,产业地产,20250416,2347.14,2345.06,16407.0,33.03,1.43
851831.SI,物业管理,20250416,736.12,732.93,11001.0,26.02,2.1
851922.SI,金融控股,20250416,2369.79,2361.91,53630.0,24.57,0.83
851927.SI,资产管理,20250416,1746.69,1700.08,6138.0,25.64,2.04
851931.SI,证券Ⅲ,20250416,5899.86,5902.44,175180.0,21.75,1.32
851941.SI,保险Ⅲ,20250416,1106.64,1110.67,23561.0,7.21,1.05
852021.SI,贸易Ⅲ,20250416,3772.59,3731.18,42658.0,23.94,0.9
852031.SI,百货,20250416,2799.87,2817.44,151183.0,89.67,1.54
852032.SI,超市,20250416,11486.23,11777.4,102212.0,46.69,3.64
852033.SI,多业态零售,20250416,2093.92,2111.99,41451.0,22.66,1.3
852034.SI,商业物业经营,20250416,2954.1,2924.98,28802.0,34.02,1.48
852041.SI,专业连锁Ⅲ,20250416,5002.22,5023.79,15415.0,48.05,3.27
852062.SI,跨境电商,20250416,631.55,609.36,58479.0,29.88,3.09
852063.SI,电商服务,20250416,2246.86,2193.48,16571.0,126.34,2.46
852111.SI,人工景区,20250416,38591.5,38810.5,13982.0,133.86,2.54
852112.SI,自然景区,20250416,2595.75,2674.08,45652.0,47.18,3.44
852121.SI,酒店,20250416,2880.67,3007.11,24710.0,29.51,1.71
852131.SI,旅游综合,20250416,15377.23,15411.69,25298.0,23.81,7.16
852182.SI,检测服务,20250416,3680.76,3662.69,16401.0,29.89,2.54
852183.SI,会展服务,20250416,2024.91,1990.26,2393.0,25.74,2.07
852213.SI,通信工程及服务,20250416,923.48,905.44,31043.0,145.8,3.53
852214.SI,通信应用增值服务,20250416,2312.22,2253.98,34920.0,86.68,4.26
852226.SI,IT服务Ⅲ,20250416,4161.84,4102.32,242373.0,98.44,3.31
852311.SI,综合Ⅲ,20250416,2555.35,2516.44,44603.0,41.77,1.44
857111.SI,水泥制造,20250416,4608.19,4617.34,18355.0,23.17,0.69
857112.SI,水泥制品,20250416,882.68,868.83,6463.0,182.12,1.41
857121.SI,玻璃制造,20250416,2934.87,2930.16,6538.0,17.71,1.18
